Time (s): 0
600	N: 1. 
20	P: 1. 
Time (s): 1
600	N: 1. 
20	P: 1. 
Time (s): 2
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 3
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 4
1	P: 2. 
18	P: 1. 
600	N: 1. 
Time (s): 5
1	P: 2. N: 2. 
597	N: 1. 
1	P: 1. N: 1. 
17	P: 1. 
Time (s): 6
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 7
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 8
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 9
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 10
1	P: 2. N: 2. 
595	N: 1. 
3	P: 1. N: 1. 
15	P: 1. 
Time (s): 11
1	P: 2. N: 2. 
598	N: 1. 
18	P: 1. 
Time (s): 12
1	P: 2. N: 2. 
597	N: 1. 
1	P: 1. N: 1. 
17	P: 1. 
Time (s): 13
1	P: 2. N: 2. 
598	N: 1. 
18	P: 1. 
Time (s): 14
1	P: 2. N: 2. 
596	N: 1. 
2	P: 1. N: 1. 
16	P: 1. 
Time (s): 15
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 16
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 17
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 18
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 19
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 20
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 21
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 22
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 23
1	P: 1. N: 1. 
17	P: 1. 
599	N: 1. 
1	P: 2. 
Time (s): 24
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 25
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 26
1	P: 2. N: 2. 
598	N: 1. 
18	P: 1. 
Time (s): 27
596	N: 1. 
4	P: 1. N: 1. 
16	P: 1. 
Time (s): 28
20	P: 1. 
600	N: 1. 
Time (s): 29
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 30
596	N: 1. 
4	P: 1. N: 1. 
16	P: 1. 
Time (s): 31
1	P: 2. N: 2. 
595	N: 1. 
