Time (s): 0
600	N: 1. 
20	P: 1. 
Time (s): 1
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 2
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 3
20	P: 1. 
600	N: 1. 
Time (s): 4
20	P: 1. 
600	N: 1. 
Time (s): 5
20	P: 1. 
600	N: 1. 
Time (s): 6
20	P: 1. 
600	N: 1. 
Time (s): 7
20	P: 1. 
600	N: 1. 
Time (s): 8
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 9
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 10
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 11
20	P: 1. 
600	N: 1. 
Time (s): 12
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 13
596	N: 1. 
4	P: 1. N: 1. 
16	P: 1. 
Time (s): 14
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 15
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 16
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 17
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 18
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 19
20	P: 1. 
600	N: 1. 
Time (s): 20
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 21
1	P: 2. 
600	N: 1. 
18	P: 1. 
Time (s): 22
1	P: 2. 
597	N: 1. 
3	P: 1. N: 1. 
15	P: 1. 
Time (s): 23
1	P: 2. 
598	N: 1. 
2	P: 1. N: 1. 
16	P: 1. 
Time (s): 24
1	P: 2. 
597	N: 1. 
3	P: 1. N: 1. 
15	P: 1. 
Time (s): 25
1	P: 2. 
598	N: 1. 
2	P: 1. N: 1. 
16	P: 1. 
Time (s): 26
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 27
596	N: 1. 
4	P: 1. N: 1. 
16	P: 1. 
Time (s): 28
1	P: 2. N: 2. 
597	N: 1. 
1	P: 1. N: 1. 
17	P: 1. 
Time (s): 29
1	P: 2. 
598	N: 1. 
2	P: 1. N: 1. 
16	P: 1. 
Time (s): 30
1	P: 2. 
600	N: 1. 
18	P: 1. 
Time (s): 31
1	P: 2. 
599	N: 1. 
1	P: 1. N: 1. 
17	P: 1. 
Time (s): 32
1	P: 2. 
598	N: 1. 
2	P: 1. N: 1. 
16	P: 1. 
Time (s): 33
1	P: 2. 
