Time (s): 0
600	N: 1. 
20	P: 1. 
Time (s): 1
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 2
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 3
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 4
600	N: 1. 
20	P: 1. 
Time (s): 5
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 6
600	N: 1. 
20	P: 1. 
Time (s): 7
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 8
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 9
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 10
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 11
600	N: 1. 
20	P: 1. 
Time (s): 12
600	N: 1. 
20	P: 1. 
Time (s): 13
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 14
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 15
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 16
4	P: 1. N: 1. 
16	P: 1. 
596	N: 1. 
Time (s): 17
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 18
4	P: 1. N: 1. 
16	P: 1. 
596	N: 1. 
Time (s): 19
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 20
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 21
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 22
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 23
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 24
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 25
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 26
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 27
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 28
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 29
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 30
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 31
600	N: 1. 
20	P: 1. 
Time (s): 32
600	N: 1. 
20	P: 1. 
Time (s): 33
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 34
3	P: 1. N: 1. 
17	P: 1. 
