Time (s): 0
600	N: 1. 
20	P: 1. 
Time (s): 1
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 2
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 3
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 4
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 5
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 6
596	N: 1. 
4	P: 1. N: 1. 
16	P: 1. 
Time (s): 7
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 8
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 9
20	P: 1. 
600	N: 1. 
Time (s): 10
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 11
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 12
20	P: 1. 
600	N: 1. 
Time (s): 13
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 14
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 15
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 16
20	P: 1. 
600	N: 1. 
Time (s): 17
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 18
20	P: 1. 
600	N: 1. 
Time (s): 19
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 20
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 21
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 22
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 23
20	P: 1. 
600	N: 1. 
Time (s): 24
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 25
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 26
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 27
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 28
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 29
594	N: 1. 
6	P: 1. N: 1. 
14	P: 1. 
Time (s): 30
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 31
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 32
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 33
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 34
20	P: 1. 
