Time (s): 0
600	N: 1. 
20	P: 1. 
Time (s): 1
600	N: 1. 
20	P: 1. 
Time (s): 2
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 3
600	N: 1. 
20	P: 1. 
Time (s): 4
600	N: 1. 
20	P: 1. 
Time (s): 5
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 6
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 7
598	N: 1. 
18	P: 1. 
2	P: 1. N: 1. 
Time (s): 8
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 9
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 10
4	P: 1. N: 1. 
16	P: 1. 
596	N: 1. 
Time (s): 11
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 12
600	N: 1. 
20	P: 1. 
Time (s): 13
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 14
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 15
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 16
600	N: 1. 
20	P: 1. 
Time (s): 17
600	N: 1. 
20	P: 1. 
Time (s): 18
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 19
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 20
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 21
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 22
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 23
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 24
600	N: 1. 
20	P: 1. 
Time (s): 25
600	N: 1. 
20	P: 1. 
Time (s): 26
600	N: 1. 
20	P: 1. 
Time (s): 27
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 28
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 29
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 30
4	P: 1. N: 1. 
16	P: 1. 
596	N: 1. 
Time (s): 31
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 32
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 33
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 34
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 35
600	N: 1. 
20	P: 1. 
Time (s): 36
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 37
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 38
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 39
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 40
600	N: 1. 
20	P: 1. 
Time (s): 41
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 42
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 43
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 44
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 45
4	P: 1. N: 1. 
16	P: 1. 
596	N: 1. 
Time (s): 46
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 47
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 48
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 49
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 50
2	P: 1. N: 1. 
18	P: 1. 
598	N: 1. 
Time (s): 51
3	P: 1. N: 1. 
17	P: 1. 
597	N: 1. 
Time (s): 52
600	N: 1. 
20	P: 1. 
Time (s): 53
600	N: 1. 
20	P: 1. 
Time (s): 54
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 55
1	P: 1. N: 1. 
19	P: 1. 
599	N: 1. 
Time (s): 56
2	P: 1. N: 1. 
