Time (s): 0
600	N: 1. 
20	P: 1. 
Time (s): 1
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 2
20	P: 1. 
600	N: 1. 
Time (s): 3
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 4
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 5
20	P: 1. 
600	N: 1. 
Time (s): 6
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 7
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 8
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 9
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 10
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 11
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 12
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 13
20	P: 1. 
600	N: 1. 
Time (s): 14
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 15
20	P: 1. 
600	N: 1. 
Time (s): 16
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 17
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 18
20	P: 1. 
600	N: 1. 
Time (s): 19
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 20
20	P: 1. 
600	N: 1. 
Time (s): 21
20	P: 1. 
600	N: 1. 
Time (s): 22
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 23
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 24
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 25
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 26
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 27
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 28
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 29
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 30
20	P: 1. 
600	N: 1. 
Time (s): 31
20	P: 1. 
600	N: 1. 
Time (s): 32
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 33
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 34
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 35
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 36
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 37
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 38
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 39
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 40
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 41
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 42
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 43
20	P: 1. 
600	N: 1. 
Time (s): 44
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 45
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 46
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 47
20	P: 1. 
600	N: 1. 
Time (s): 48
598	N: 1. 
2	P: 1. N: 1. 
18	P: 1. 
Time (s): 49
599	N: 1. 
1	P: 1. N: 1. 
19	P: 1. 
Time (s): 50
596	N: 1. 
4	P: 1. N: 1. 
16	P: 1. 
Time (s): 51
596	N: 1. 
4	P: 1. N: 1. 
16	P: 1. 
Time (s): 52
596	N: 1. 
4	P: 1. N: 1. 
16	P: 1. 
Time (s): 53
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 54
597	N: 1. 
3	P: 1. N: 1. 
17	P: 1. 
Time (s): 55
599	N: 1. 
1	P: 1. N: 1. 
